simulation,Brazil,Argentina,Spain,France,England
8114,28.45698792210993,17.056938624599457,8.306630515158984,8.281981759921123,6.692137047079122
8115,28.453481207640174,17.054836722119532,8.305606900800985,8.29328404189772,6.691312384473198
8116,28.449975357318873,17.052735337604734,8.304583538689009,8.292262198127156,6.6904879250862495
8117,28.458790193421212,17.05063447086362,8.303560428729826,8.291240606135272,6.689663668843168
8118,28.455284552845526,17.048534121704854,8.302537570830253,8.290219265829021,6.6888396156688845
8119,28.46409656361621,17.046434289937185,8.301514964897155,8.28919817711541,6.68801576548836
8120,28.460591133004925,17.04433497536946,8.300492610837438,8.288177339901477,6.6995073891625605
8121,28.469400320157618,17.042236177810615,8.29947050855806,8.287156754094323,6.69868242827238
8122,28.478207338094062,17.040137897069688,8.298448657966018,8.286136419601084,6.697857670524502
8123,28.487012187615413,17.038040132955803,8.297427058968362,8.285116336328944,6.697033115843901
8124,28.495814869522402,17.03594288527819,8.29640571147218,8.28409650418513,6.696208764155588
8125,28.492307692307694,17.033846153846156,8.295384615384616,8.283076923076923,6.695384615384616
8126,28.50110755599311,17.031749938469112,8.294363770612847,8.282057592911642,6.694560669456067
8127,28.5099052540913,17.029654238956564,8.293343177064108,8.281038513596654,6.693736926295066
8128,28.506397637795278,17.02755905511811,8.29232283464567,8.28001968503937,6.692913385826772
8129,28.502890884487638,17.02546438676344,8.303604379382458,8.27900110714725,6.6920900479763805
8130,28.511685116851172,17.023370233702337,8.302583025830259,8.277982779827799,6.691266912669127
8131,28.50817857582093,17.03357520600172,8.301561923502645,8.276964702988563,6.690443979830279
8132,28.504672897196258,17.03148057058534,8.300541072306936,8.275946876537137,6.689621249385145
8133,28.501168080659046,17.041682036149023,8.299520472150498,8.274929300381164,6.688798721259068
8134,28.49766412589132,17.03958691910499,8.298500122940743,8.273911974428326,6.687976395377428
8135,28.494161032575292,17.037492317148125,8.297480024585125,8.272894898586355,6.6871542716656425
8136,28.502949852507374,17.035398230088493,8.29646017699115,8.271878072763029,6.686332350049164
8137,28.499446970627996,17.033304657736267,8.307730121666463,8.270861496866166,6.685510630453484
8138,28.495944949619073,17.031211599901695,8.30670926517572,8.269845170803638,6.684689112804129
8139,28.504730310849,17.029119056395135,8.305688659540484,8.268829094483351,6.683867797026662
8140,28.513513513513512,17.027027027027028,8.304668304668304,8.267813267813267,6.683046683046682
8141,28.51001105515293,17.03721901486304,8.303648200466773,8.266797690701388,6.682225770789829
8142,28.506509457135838,17.035126504544337,8.302628346843527,8.26578236305576,6.681405060181773
8143,28.515289205452536,17.033034508166523,8.301608743706252,8.264767284784478,6.6805845511482245
8144,28.51178781925344,17.043222003929273,8.300589390962672,8.263752455795679,6.679764243614931
8145,28.50828729281768,17.041129527317374,8.299570288520565,8.275015346838552,6.678944137507674
8146,28.504787625828627,17.039037564448808,8.298551436287749,8.273999508961454,6.678124232752271
8147,28.51356327482509,17.036946115134405,8.297532834172088,8.27298392046152,6.67730452927458
8148,28.52233676975945,17.034855179185076,8.296514482081491,8.27196858124693,6.676485027000491
8149,28.518836667075714,17.03276475641183,8.307767824272917,8.270953491225917,6.675665725855934
8150,28.515337423312882,17.042944785276074,8.306748466257668,8.269938650306749,6.674846625766871
8151,28.52410747147589,17.040853882959144,8.305729358360937,8.268924058397742,6.674027726659306
8152,28.52060843964671,17.038763493621197,8.304710500490676,8.267909715407262,6.673209028459273
8153,28.517110266159694,17.03667361707347,8.303691892554887,8.266895621243714,6.672390531092849
8154,28.52587687024773,17.0345842531273,8.302673534461615,8.26588177581555,6.671572234486142
8155,28.522378908645003,17.032495401594115,8.313917841814837,8.26486817903127,6.6707541385652975
8156,28.518881804806277,17.030407062285434,8.312898479646885,8.26385483079941,6.682197155468367
8157,28.527644967512565,17.028319235012873,8.311879367414491,8.262841731028564,6.681377957582445
8158,28.524148075508705,17.03848982593773,8.31086050502574,8.26182887962736,6.680558960529541
8159,28.520652040691264,17.048657923765166,8.309841892388773,8.260816276504473,6.679740164235813
8160,28.517156862745097,17.04656862745098,8.321078431372548,8.259803921568627,6.678921568627451
8161,28.513662541355227,17.044479843156477,8.320058816321529,8.258791814728587,6.678103173630682
8162,28.51016907620681,17.042391570693457,8.319039451114923,8.257779955893163,6.677284979171771
8163,28.506676466985176,17.040303809873823,8.318020335660908,8.26901874310915,6.676466985177018
8164,28.51543361097501,17.038216560509554,8.317001469867712,8.268005879470849,6.675649191572758
8165,28.524188609920394,17.03612982241274,8.315982853643602,8.266993263931415,6.6748315982853645
8166,28.52069556698506,17.03404359539554,8.314964486896889,8.265980896399707,6.674014205241244
8167,28.5172033794539,17.031957879270234,8.313946369535937,8.264968776784622,6.673197012366843
8168,28.513712047012735,17.029872673849166,8.312928501469148,8.263956904995103,6.672380019588639
8169,28.510221569347532,17.02778797894479,8.31191088260497,8.26294528094014,6.6715632268331495
8170,28.50673194614443,17.037943696450427,8.310893512851896,8.261933904528764,6.670746634026928
8171,28.51548158120181,17.035858524048464,8.309876392118468,8.260922775670053,6.669930241096561
8172,28.511992168379834,17.033773861967695,8.308859520313264,8.259911894273127,6.669114047968673
8173,28.508503609445736,17.0316897100208,8.320078306619356,8.258901260247155,6.6682980545699255
8174,28.50501590408613,17.041839980425742,8.31906043552728,8.257890873501346,6.667482260827012
8175,28.513761467889907,17.039755351681958,8.318042813455657,8.256880733944955,6.666666666666667
8176,28.51027397260274,17.03767123287671,8.32925636007828,8.25587084148728,6.665851272015656
8177,28.519016754310872,17.035587623822916,8.328237740002447,8.254861196037666,6.665036076800783
8178,28.527757397896796,17.03350452433358,8.327219369038886,8.253851797505503,6.664221080948887
8179,28.524269470595424,17.043648367771123,8.326201247096222,8.252842645800222,6.663406284386844
8180,28.533007334963322,17.04156479217604,8.32518337408313,8.251833740831296,6.662591687041565
8181,28.52951961862853,17.05170517051705,8.324165749908325,8.25082508250825,6.661777288839995
8182,28.526032754827668,17.049621119530677,8.323148374480567,8.24981667074065,6.660963089709118
8183,28.53476720029329,17.047537577905413,8.322131247708665,8.248808505438102,6.660149089575951
8184,28.54349951124145,17.045454545454543,8.321114369501466,8.247800586510264,6.659335288367546
8185,28.55222968845449,17.04337202199145,8.320097739767867,8.24679291386683,6.658521686010996
8186,28.54874175421451,17.053505985829464,8.31908135841681,8.245785487417542,6.657708282433424
8187,28.55746915842189,17.05142298766337,8.318065225357273,8.244778307072187,6.656895077561989
8188,28.553981436248165,17.04934049829018,8.31704934049829,8.243771372740596,6.6560820713238895
8189,28.550494565881063,17.047258517523506,8.316033703748932,8.25497618756869,6.655269263646354
8190,28.559218559218557,17.045177045177045,8.315018315018314,8.253968253968253,6.654456654456655
8191,28.567940422414846,17.043096081064583,8.314003174215602,8.2529605664754,6.65364424368209
8192,28.57666015625,17.041015625,8.31298828125,8.251953125,6.65283203125
8193,28.573172220187963,17.051141218113024,8.311973636030757,8.250945929451971,6.652020017087758
8194,28.569685135464972,17.0612643397608,8.31095923846717,8.249938979741273,6.651208201122773
8195,28.566198901769376,17.059182428309946,8.309945088468579,8.261134838316046,6.650396583282489
8196,28.57491459248414,17.05710102489019,8.308931185944363,8.260126891166422,6.649585163494387
8197,28.57142857142857,17.055020129315604,8.307917530803953,8.259119189947542,6.660973526900086
8198,28.580141497926327,17.05293974140034,8.30690412295682,8.258111734569408,6.6601610148816786
8199,28.57665568971826,17.050859860958653,8.305890962312477,8.257104524942067,6.659348701061105
8200,28.585365853658534,17.04878048780488,8.304878048780488,8.25609756097561,6.658536585365854
8201,28.58188025850506,17.046701621753442,8.303865382270455,8.255090842580174,6.657724667723448
8202,28.57839551328944,17.044623262618874,8.302852962692027,8.254084369665936,6.656912948061448
8203,28.57491161770084,17.042545410215777,8.301840789954895,8.265268804096063,6.656101426307448
8204,28.58361774744027,17.040468064358848,8.300828863968796,8.264261335933691,6.655290102389079
8205,28.58013406459476,17.050578915295553,8.29981718464351,8.263254113345521,6.654478976234003
8206,28.576651230806725,17.04850109675847,8.298805751888862,8.262247136241774,6.653668047769925
8207,28.57316924576581,17.05860850493481,8.29779456561472,8.261240404532716,6.652857316924576
8208,28.569688109161795,17.05653021442495,8.296783625730994,8.272417153996102,6.652046783625732
8209,28.566207820684614,17.05445243025947,8.295772932147642,8.271409428675844,6.651236447801194
8210,28.56272838002436,17.052375152253347,8.294762484774665,8.270401948842874,6.6504263093788065
8211,28.55924978687127,17.050298380221655,8.293752283522105,8.281573498964804,6.649616368286446
8212,28.56794934242572,17.04822211397954,8.292742328300049,8.280565026790063,6.648806624452021
8213,28.576646779495924,17.046146353342262,8.29173261901863,8.279556800194813,6.647997077803482
8214,28.585342098855616,17.04407109812515,8.29072315558802,8.278548819089359,6.647187728268809
8215,28.58186244674376,17.04199634814364,8.30188679245283,8.277541083384053,6.64637857577602
8216,28.578383641674783,17.039922103213243,8.300876338851022,8.288704965920155,6.645569620253164
8217,28.58707557502738,17.037848363149568,8.299866131191433,8.287696239503468,6.644760861628332
8218,28.583596982234123,17.035775127768314,8.298856169384278,8.28668775857873,6.656120710635191
8219,28.58011923591678,17.033702396885268,8.297846453339822,8.285679523056332,6.655310865068744
8220,28.576642335766422,17.0316301703163,8.309002433090026,8.284671532846716,6.654501216545013
8221,28.573166281474272,17.02955844787739,8.320155698820095,8.283663787860357,6.653691764992094
8222,28.569691072731697,17.027487229384576,8.331306251520312,8.282656288007784,6.6528825103381175
8223,28.566216709230208,17.02541651465402,8.34245409218047,8.281649033199562,6.6520734525112495
8224,28.56274319066148,17.023346303501945,8.341439688715953,8.280642023346303,6.651264591439689
8225,28.57142857142857,17.02127659574468,8.340425531914894,8.279635258358663,6.650455927051671
8226,28.56795526379771,17.03136396790664,8.339411621687333,8.278628738147338,6.649647459275468
8227,28.564482800534822,17.02929378874438,8.350553057007415,8.27762246262307,6.648839188039382
8228,28.57316480311133,17.02722411278561,8.349538162372387,8.276616431696645,6.648031113271754
8229,28.569692550735205,17.025154939846885,8.348523514400291,8.287762790132458,6.64722323490096
8230,28.578371810449575,17.023086269744837,8.347509113001216,8.286755771567437,6.646415552855407
8231,28.574899769165352,17.0210181022962,8.358644150164015,8.285748997691654,6.645608067063541
8232,28.58357628765792,17.018950437317784,8.35762876579203,8.284742468415939,6.644800777453838
8233,28.592250698408844,17.016883274626505,8.356613628082108,8.28373618365116,6.6439936839548155
8234,28.58877823658003,17.01481661403935,8.355598736944376,8.282730143308234,6.64318678649502
8235,28.585306618093504,17.024893746205223,8.354584092289011,8.281724347298118,6.642380085003036
8236,28.593977659057796,17.022826614861582,8.353569694026227,8.280718795531811,6.6415735794074795
8237,28.590506252276317,17.032900327789243,8.352555542066288,8.27971348792036,6.640767269637003
8238,28.587035688273854,17.0308327263899,8.351541636319496,8.278708424374848,6.652100024277738
8239,28.5957033620585,17.02876562689647,8.3505279766962,8.277703604806408,6.651292632601044
8240,28.604368932038838,17.026699029126213,8.349514563106796,8.276699029126213,6.650485436893204
8241,28.61303239898071,17.024632932896495,8.348501395461716,8.275694697245479,6.649678437082879
8242,28.621693763649596,17.022567338024754,8.347488473671438,8.274690609075467,6.6488716330987625
8243,28.618221521290792,17.020502244328522,8.346475797646487,8.27368676452748,6.660196530389421
8244,28.614750121300343,17.018437651625423,8.345463367297429,8.272683163512857,6.6593886462882095
8245,28.61127956337174,17.01637355973317,8.35657974530018,8.271679805942995,6.658580958156459
8246,28.607809847198638,17.01430996846956,8.35556633519282,8.270676691729323,6.657773465922872
8247,28.616466593912936,17.01224687765248,8.354553170850005,8.269673820783314,6.6569661695161875
8248,28.625121241513096,17.010184287099904,8.353540252182347,8.26867119301649,6.656159068865179
8249,28.62165110922536,17.020244878167052,8.352527579100496,8.267668808340405,6.655352163898655
8250,28.63030303030303,17.01818181818182,8.351515151515152,8.266666666666666,6.654545454545454
8251,28.626833111138044,17.016119258271726,8.35050296933705,8.26566476790692,6.653738940734456
8252,28.623364032961707,17.01405719825497,8.349491032476976,8.264663111972855,6.652932622394571
8253,28.63201260147825,17.011995637949838,8.348479340845753,8.263661698776202,6.652126499454744
8254,28.628543736370244,17.009934577174704,8.359583232372184,8.262660528228738,6.651320571843955
8255,28.63718958207147,17.00787401574803,8.358570563294974,8.261659600242277,6.650514839491217
8256,28.63372093023256,17.00581395348837,8.357558139534884,8.260658914728682,6.649709302325581
8257,28.630253118566063,17.00375439021436,8.368656897178152,8.259658471599856,6.6489039602761295
8258,28.62678614676677,17.013804795349962,8.367643497214821,8.258658270767741,6.648098813271979
8259,28.635428017919846,17.011744763288533,8.366630342656496,8.257658312144327,6.647293861242281
8260,28.6319612590799,17.009685230024214,8.377723970944311,8.256658595641648,6.646489104116222
8261,28.62849533954727,17.007626195375863,8.376709841423557,8.255659121171771,6.645684541823024
8262,28.625030259017187,17.00556765916243,8.375695957395305,8.254659888646817,6.64488017429194
8263,28.62156601718504,17.015611763282102,8.374682318770423,8.253660897978943,6.644076001452256
8264,28.61810261374637,17.0135527589545,8.373668925459826,8.252662149080349,6.643272023233301
8265,28.614640048396854,17.011494252873565,8.37265577737447,8.251663641863278,6.642468239564428
8266,28.611178320832327,17.009436244858456,8.371642874425357,8.25066537624002,6.64166465037503
8267,28.619813717188826,17.007378734728437,8.370630216523526,8.249667352122898,6.640861255594532
8268,28.62844702467344,17.005321722302856,8.369617803580068,8.248669569424287,6.640058055152395
8269,28.62498488329907,17.015358568146087,8.368605635506107,8.247672028056597,6.639255048978112
8270,28.633615477629988,17.013301088270858,8.367593712212818,8.246674727932286,6.638452237001209
8271,28.630153548543102,17.011244105912223,8.366582033611413,8.24567766896385,6.637649619151251
8272,28.62669245647969,17.009187620889747,8.377659574468085,8.24468085106383,6.636847195357834
8273,28.62323220113623,17.019219146621538,8.376646923727789,8.243684274144808,6.636044965550586
8274,28.61977278220933,17.02924824752236,8.375634517766498,8.24268793811941,6.635242929659173
8275,28.61631419939577,17.027190332326285,8.374622356495468,8.253776435045317,6.634441087613293
8276,28.624939584340257,17.025132914451426,8.373610439826003,8.252779120347995,6.633639439342677
8277,28.62148121299988,17.03515766582095,8.372598767669444,8.251782046635254,6.632837984777093
8278,28.61802367721672,17.033099782556175,8.383667552548925,8.250785213819762,6.63203672384634
8279,28.62664573016065,17.031042396424688,8.382654910013287,8.24978862181423,6.631235656480252
8280,28.635265700483092,17.02898550724638,8.381642512077295,8.2487922705314,6.630434782608696
8281,28.63180775268687,17.039004951092863,8.380630358652336,8.247796159884071,6.629634102161575
8282,28.62835063994204,17.04902197536827,8.379618449649843,8.246800289785076,6.6288336150688245
8283,28.624894361946158,17.046963660509476,8.378606784981287,8.24580466014729,6.628033321260412
8284,28.633510381458233,17.044905842588122,8.377595364558184,8.24480927088363,6.627233220666345
8285,28.63005431502716,17.04284852142426,8.388654194327097,8.24381412190706,6.626433313216657
8286,28.638667632150614,17.04079169683804,8.387641805454985,8.24281921313058,6.62563359884142
8287,28.647278870520093,17.038735368649693,8.386629660914686,8.241824544467239,6.624834077470737
8288,28.643822393822393,17.036679536679536,8.38561776061776,8.240830115830116,6.636100386100387
8289,28.640366751115938,17.046688382193267,8.384606104475811,8.239835927132344,6.635299794908915
8290,28.636911942098912,17.056694813027747,8.383594692400482,8.238841978287093,6.634499396863691
8291,28.645519237727658,17.054637558798696,8.382583524303461,8.237848269207575,6.633699191894826
8292,28.642064640617466,17.05258080077183,8.38157260009648,8.236854799807043,6.6328991799324655
8293,28.63861087664295,17.050524538767636,8.380561919691305,8.235861569998795,6.632099360906789
8294,28.647214854111407,17.048468772606704,8.379551482999759,8.234868579696165,6.631299734748011
8295,28.64376130198915,17.046413502109704,8.390596745027125,8.233875828812538,6.630500301386377
8296,28.640308582449375,17.044358727097396,8.401639344262295,8.23288331726133,6.62970106075217
8297,28.63685669519103,17.042304447390624,8.400626732553935,8.231891044956008,6.6289020127757015
8298,28.633405639913235,17.040250662810315,8.399614364907206,8.230899011810076,6.628103157387322
8299,28.642005060850707,17.038197373177493,8.398602241233883,8.229907217737077,6.627304494517412
8300,28.650602409638555,17.03614457831325,8.397590361445783,8.228915662650603,6.626506024096386
8301,28.647150945669196,17.03409227803879,8.396578725454765,8.227924346464281,6.637754487411156
8302,28.64370031317755,17.03204047217538,8.39556733317273,8.23897855938328,6.63695495061431
8303,28.64025051186318,17.042033000120437,8.394556184511623,8.237986270022883,6.636155606407322
8304,28.63680154142582,17.052023121387283,8.39354527938343,8.236994219653178,6.635356454720616
8305,28.63335340156532,17.062010836845275,8.39253461770018,8.236002408187838,6.634557495484648
8306,28.6299060919817,17.05995665783771,8.391524199373947,8.235010835540573,6.633758728629906
8307,28.638497652582164,17.05790297339593,8.390514024316841,8.234019501625136,6.6329601540869145
8308,28.635050553683193,17.06788637457872,8.38950409244102,8.23302840635532,6.63216177178623
8309,28.63160428451077,17.065832230111926,8.388494403658683,8.232037549644962,6.631363581658442
8310,28.628158844765345,17.063778580024067,8.38748495788207,8.231046931407942,6.6305655836341755
8311,28.624714234147515,17.061725424136686,8.386475755023463,8.230056551558176,6.629767777644085
8312,28.62127045235804,17.059672762271415,8.385466794995187,8.229066410009626,6.628970163618865
8313,28.629856850715747,17.05762059424997,8.384458077709612,8.22807650667629,6.628172741489234
8314,28.626413278806833,17.06759682463315,8.383449603079143,8.227086841472216,6.627375511185951
8315,28.622970535177387,17.065544197233915,8.382441371016236,8.226097414311486,6.626578472639808
8316,28.619528619528616,17.063492063492063,8.393458393458394,8.225108225108226,6.6257816257816256
8317,28.616087531561863,17.06144042322953,8.392449200432848,8.224119273776601,6.624984970542262
8318,28.62466939168069,17.059389276268334,8.39144025006011,8.223130560230825,6.624188506852609
8319,28.621228513042436,17.06935929799255,8.390431542252674,8.222142084385142,6.623392234643586
8320,28.617788461538463,17.067307692307693,8.389423076923077,8.221153846153847,6.622596153846154
8321,28.614349236870567,17.065256579738012,8.388414853983896,8.220165845451268,6.621800264391299
8322,28.622927180966112,17.063205960105744,8.387406873347752,8.21917808219178,6.621004566210045
8323,28.619488165325002,17.06115583323321,8.38639913492731,8.2181905562898,6.6322239577075575
8324,28.61604997597309,17.059106198942818,8.385391638635271,8.217203267659778,6.631427198462278
8325,28.612612612612615,17.057057057057058,8.384384384384385,8.216216216216216,6.6426426426426435
8326,28.609176074945953,17.05500840739851,8.383377372087438,8.215229401873648,6.6418448234446315
8327,28.605740362675636,17.05296024978984,8.382370601657259,8.214242824546655,6.653056322805333
8328,28.61431316042267,17.050912584053794,8.381364073006724,8.213256484149856,6.652257444764649
8329,28.622883899627805,17.048865410013207,8.380357786048744,8.21227038059791,6.6514587585544485
8330,28.619447779111646,17.058823529411764,8.379351740696277,8.211284513805522,6.6506602641056425
8331,28.61601248349538,17.068779258192293,8.378345936862322,8.210298883687432,6.649861961349178
8332,28.612578012481997,17.066730676908307,8.377340374459914,8.209313490158426,6.649063850216034
8333,28.60914436577463,17.076683067322694,8.376335053402135,8.208328333133325,6.648265930637226
8334,28.605711543076556,17.074634029277657,8.375329973602112,8.219342452603792,6.647468202543797
8335,28.614277144571087,17.072585482903417,8.374325134973006,8.218356328734252,6.646670665866827
8336,28.61084452975048,17.070537428023034,8.373320537428024,8.217370441458733,6.645873320537428
8337,28.607412738395105,17.06848986445964,8.372316180880413,8.216384790692095,6.645076166486747
8338,28.60398177020868,17.078436075797555,8.371312065243464,8.215399376349245,6.644279203645959
8339,28.600551624895072,17.07638805612184,8.370308190430507,8.214414198345125,6.643482431946277
8340,28.609112709832136,17.074340527577938,8.369304556354916,8.213429256594724,6.642685851318945
8341,28.6056827718499,17.07229348998921,8.368301162930104,8.224433521160531,6.64188946169524
8342,28.602253656197558,17.070246943179093,8.367298010069527,8.223447614480941,6.653080795972189
8343,28.610811458707897,17.068200886971113,8.366295097686685,8.222461944144792,6.652283351312477
8344,28.619367209971237,17.066155321188877,8.36529242569511,8.221476510067115,6.651486097794823
8345,28.627920910724985,17.06411024565608,8.364289994008388,8.220491312162972,6.65068903535051
8346,28.624490774023485,17.062065660196502,8.363287802540139,8.219506350347473,6.649892163910856
8347,28.6210614592069,17.060021564634003,8.362285851204025,8.21852162453576,6.649095483407212
8348,28.61763296597988,17.069956875898416,8.361284139913753,8.21753713464303,6.648298993770963
8349,28.61420529404719,17.067912324829322,8.360282668583064,8.216552880584501,6.647502694933525
8350,28.610778443113773,17.065868263473057,8.37125748502994,8.215568862275449,6.646706586826347
8351,28.607352412884683,17.063824691653696,8.370255059274339,8.214585079631181,6.645910669380912
8352,28.615900383141764,17.061781609195403,8.369252873563218,8.21360153256705,6.645114942528736
8353,28.624446306716152,17.059739015922425,8.368250927810369,8.212618220998444,6.644319406201364
8354,28.621019870720616,17.057696911659086,8.379219535551831,8.211635144840795,6.64352406033038
8355,28.617594254937163,17.0556552962298,8.390185517654098,8.210652304009574,6.642728904847396
8356,28.614169459071327,17.05361416945907,8.389181426519867,8.22163714696027,6.641933939684059
8357,28.610745482828765,17.051573531171474,8.388177575685054,8.220653344501615,6.6411391647720475
8358,28.60732232591529,17.049533381191672,8.387173965063411,8.219669777458723,6.640344580043073
8359,28.603899988036847,17.04749371934442,8.386170594568728,8.2186864457471,6.639550185428879
8360,28.60047846889952,17.045454545454543,8.385167464114833,8.217703349282298,6.650717703349282
8361,28.597057768209545,17.04341585934697,8.384164573615596,8.216720487979906,6.649922258103098
8362,28.593637885673285,17.04137766084669,8.395120784501316,8.21573786175556,6.649127003109304
8363,28.602176252540957,17.039339949778785,8.394116943680498,8.214755470524931,6.648331938299654
8364,28.598756575801055,17.037302725968438,8.393113342898136,8.225729316116691,6.647537063605931
8365,28.607292289300656,17.035265989240887,8.392109982068142,8.22474596533174,6.646742378959952
8366,28.60387281855128,17.03322973942147,8.39110686110447,8.223762849629452,6.6459478842935695
8367,28.6004541651727,17.031193976335604,8.402055694992232,8.22277996892554,6.645153579538664
8368,28.597036328871894,17.029158699808793,8.401051625239006,8.221797323135755,6.6443594646271515
8369,28.60556816823993,17.027123909666628,8.400047795435537,8.220814912175888,6.643565539490978
8370,28.602150537634408,17.025089605734767,8.39904420549582,8.231780167264038,6.642771804062127
8371,28.610679727631105,17.023055787838967,8.39804085533389,8.230796798470912,6.641978258272607
8372,28.607262302914478,17.021022455805067,8.397037744863832,8.241758241758241,6.6411849020544675
8373,28.603845694494208,17.030932760062104,8.396034873999762,8.240773916159084,6.640391735339783
8374,28.612371626462863,17.028898973011703,8.395032242655839,8.239789825650824,6.6395987580606635
8375,28.62089552238806,17.02686567164179,8.39402985074627,8.238805970149254,6.638805970149255
8376,28.617478510028654,17.024832855778417,8.393027698185291,8.237822349570202,6.638013371537727
8377,28.61406231347738,17.034737973021368,8.392025784887192,8.236838963829534,6.637220962158291
8378,28.61064693244211,17.03270470279303,8.391024110766294,8.23585581284316,6.636428741943185
8379,28.607232366630864,17.042606516290725,8.390022675736962,8.234872896527031,6.635636710824682
8380,28.60381861575179,17.040572792362767,8.389021479713604,8.233890214797137,6.634844868735083
8381,28.600405679513187,17.038539553752535,8.388020522610667,8.244839517957283,6.63405321560673
8382,28.596993557623477,17.03650680028633,8.38701980434264,8.243855881651157,6.645192078262944
8383,28.605511153524994,17.03447453179053,8.386019324824048,8.242872480019086,6.644399379697005
8384,28.60209923664122,17.044370229007633,8.385019083969466,8.241889312977099,6.643606870229007
8385,28.598688133571855,17.05426356589147,8.3840190816935,8.240906380441263,6.642814549791294
8386,28.59527784402576,17.052229906987836,8.383019317910803,8.251848318626282,6.642022418316242
8387,28.603791582210565,17.05019673303923,8.382019792536068,8.25086443305115,6.641230475736258
8388,28.600381497377203,17.048164043872198,8.381020505484024,8.249880782069622,6.652360515021459
8389,28.596972225533435,17.05805221122899,8.380021456669448,8.248897365597808,6.651567528906901
8390,28.59356376638856,17.06793802145411,8.379022646007153,8.247914183551847,6.6507747318236
8391,28.59015611965201,17.077821475390298,8.37802407341199,8.246931235847931,6.649982123703968
8392,28.586749285033363,17.087702573879884,8.377025738798856,8.245948522402289,6.649189704480457
8393,28.583343262242344,17.085666626951028,8.376027642082688,8.244966043131182,6.648397474085548
8394,28.5799380509888,17.08363116511794,8.375029783178462,8.243983797950918,6.647605432451751
8395,28.58844550327576,17.081596188207264,8.37403216200119,8.243001786777844,6.646813579511614
8396,28.596950929013815,17.079561696045737,8.373034778465936,8.242020009528348,6.6460219151977125
8397,28.593545313802547,17.077527688460165,8.383946647612243,8.241038466118852,6.645230439442658
8398,28.602048106692067,17.075494165277448,8.382948321028817,8.240057156465825,6.644439152179091
8399,28.598642695558997,17.073461126324563,8.381950232170496,8.239076080485772,6.643648053339684
8400,28.595238095238095,17.07142857142857,8.380952380952381,8.25,6.642857142857143
8401,28.59183430543983,17.069396500416616,8.37995476728961,8.249017974050709,6.642066420664207
8402,28.58843132587479,17.067364913115927,8.378957391097359,8.259938109973817,6.641275886693644
8403,28.596929667975722,17.065333809353803,8.37796025229085,8.258955135070808,6.640485540878258
8404,28.593526891956213,17.06330318895764,8.37696335078534,8.257972394098049,6.6396953831508805
8405,28.590124925639497,17.061273051754906,8.375966686496133,8.256989886972042,6.638905413444378
8406,28.59862003330954,17.059243397573162,8.374970259338568,8.256007613609327,6.638115631691649
8407,28.607113120019033,17.05721422624004,8.373974069228025,8.25502557392649,6.6373260378256225
8408,28.60371075166508,17.055185537583252,8.3848715509039,8.254043767840152,6.636536631779258
8409,28.60030919253181,17.05315733143061,8.383874420264002,8.253062195266976,6.635747413485552
8410,28.59690844233056,17.051129607609987,8.394768133174791,8.252080856123662,6.634958382877527
8411,28.593508500772796,17.049102365949352,8.393770063012722,8.251099750326953,6.634169539888242
8412,28.590109367570136,17.04707560627675,8.392772230147408,8.262006657156443,6.633380884450784
8413,28.586711042434327,17.045049328420305,8.391774634494235,8.27291097111613,6.632592416498276
8414,28.58331352507725,17.043023532208224,8.390777275968624,8.271927739481816,6.63180413596387
8415,28.591800356506237,17.040998217468804,8.389780154486036,8.270944741532976,6.631016042780749
8416,28.588403041825096,17.038973384030417,8.388783269961978,8.26996197718631,6.630228136882129
8417,28.596887251990022,17.036949031721516,8.387786622311989,8.26897944635856,6.629440418201258
8418,28.593490140175813,17.034925160370634,8.386790211451652,8.2679971489665,6.628652886671419
8419,28.60197173060934,17.03290176980639,8.385794037296591,8.267015084926951,6.627865542225917
8420,28.59857482185273,17.03087885985748,8.38479809976247,8.26603325415677,6.627078384798099
8421,28.595178719866997,17.02885643035269,8.383802398764992,8.265051656572854,6.626291414321339
8422,28.59178342436476,17.026834481120872,8.3828069342199,8.275943956304916,6.625504630729043
8423,28.588388935058767,17.02481301199098,8.381811706042978,8.27496141517274,6.624718033954648
8424,28.584995251661923,17.02279202279202,8.380816714150049,8.27397910731244,6.623931623931624
8425,28.58160237388724,17.032640949554896,8.379821958456974,8.27299703264095,6.623145400593472
8426,28.5782103014479,17.030619511037266,8.378827438879659,8.272015191075244,6.622359363873724
8427,28.574819034057196,17.02859855227246,8.377833155334045,8.271033582532336,6.621573513705944
8428,28.57142857142857,17.026578073089702,8.376839107736117,8.281917418130043,6.6207878500237305
8429,28.568038913275593,17.024558073318303,8.387709099537313,8.28093486771859,6.620002372760707
8430,28.56465005931198,17.022538552787665,8.386714116251483,8.279952550415185,6.619217081850534
8431,28.56126200925157,17.020519511327244,8.385719368995375,8.278970466136876,6.6184319772269005
8432,28.55787476280835,17.018500948766604,8.396584440227704,8.277988614800758,6.61764705882353
8433,28.566346495908927,17.016482864935373,8.39558875844895,8.277006996323966,6.616862326574173
8434,28.56295944984586,17.014465259663268,8.394593312781598,8.276025610623666,6.616077780412616
8435,28.55957320687611,17.024303497332543,8.39359810314167,8.27504445761707,6.615293420272674
8436,28.556187766714082,17.034139402560456,8.392603129445234,8.274063537221432,6.614509246088193
8437,28.552803129074317,17.032120421950932,8.391608391608392,8.273082849354035,6.613725257793054
